,tile,dither,fiber,fiber_ra,fiber_dec,objID,GroupID,Separation,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z,Photoz,Photoz_err,specObjID,Spec_ra,Spec_dec,Specz,Specz_err
11,NE,D3,104.0,203.8345833333333,41.01394444444445,5.8801772118809e+17,,0.7405672128646166,25.018279999999997,2.3756939999999998,20.842351999999998,0.05166799999999999,19.495628,0.024169,19.061106,0.023253,18.609602,0.072647,0.21720599999999998,0.032465,,,,,
12,NE,D3,105.0,203.83720833333336,41.013999999999996,5.8801772118809e+17,,0.3237383448531552,21.998857,0.41062600000000005,20.36879,0.032123,18.921614,0.014294,18.403183,0.012629000000000001,18.122549,0.042194999999999996,0.23345700000000003,0.01729,,,,,
13,NE,D3,146.0,203.83062500000003,41.008722222222225,5.880177211880906e+17,,0.4844835960422688,24.863316,2.180073,21.063570000000002,0.056248,19.676651,0.02522,19.174101,0.02267,18.868285999999998,0.08025800000000001,0.220415,0.017075999999999997,,,,,
14,NE,D3,153.0,203.84916666666663,41.00886111111111,5.880177211880902e+17,,1.4370064556462103,22.667509,0.756162,20.642351,0.040496,19.408173,0.020895,18.940277,0.021002,18.590857999999997,0.06515800000000001,0.18327100000000002,0.011387000000000001,,,,,
15,NE,D3,184.0,203.85441666666668,41.00541666666667,5.8801772118809e+17,,1.6188084411211778,23.200364999999998,1.329381,20.867682000000002,0.055428,20.13475,0.042464,19.659241,0.039373000000000005,19.380375,0.146974,0.083737,0.030003,,,,,
16,NE,D3,208.0,203.84116666666665,41.001916666666666,5.8801772118809e+17,,1.3306788096733797,22.528103,0.7489359999999999,20.45466,0.038764,18.947788,0.016199,18.412954,0.014206,18.139311,0.049063,0.260441,0.01547,,,,,
17,NE,D3,209.0,203.84387500000003,41.001944444444455,5.8801772118809e+17,,1.909387997873864,22.180560999999997,0.43373900000000004,21.289627,0.06306,19.869352,0.027218,19.375973000000002,0.024339,18.903017000000002,0.07464900000000001,0.298765,0.080625,,,,,
18,NW,D1,100.0,203.82675,41.01683333333333,5.880177211880906e+17,,0.5191898588426507,21.058258,0.24848699999999999,20.172924,0.035535000000000004,19.854692,0.040464,19.659607,0.049286,19.393555,0.186264,0.040251,0.011718000000000001,,,,,
19,NW,D1,126.0,203.81883333333332,41.01344444444445,5.880177211880901e+17,,1.8857720227635069,21.623343,0.654755,19.001047,0.02047,17.563828,0.009860055,17.046059,0.009244246,16.689905,0.026768,0.23672600000000002,0.012225,4.123073920599327e+17,203.81826,41.013161,0.238078,0.000155674
20,NW,D1,156.0,203.82141666666664,41.00991666666667,5.880177211880901e+17,,1.8090311288472156,22.463703,0.5321130000000001,21.026493,0.048881,19.541301999999998,0.020179,18.983376,0.017013999999999998,18.711983,0.059588999999999996,0.26523,0.032038,,,,,
21,NW,D1,166.0,203.8095833333333,41.008194444444435,5.880177211880902e+17,,1.1423997746179269,23.518679000000002,1.347159,21.126997,0.056586000000000004,19.763926,0.025522,19.261631,0.022930000000000002,19.007476999999998,0.083191,0.225929,0.015037,,,,,
22,NW,D1,170.0,203.8200833333333,41.008222222222216,5.880177211880901e+17,,1.756905164692257,22.411345999999998,0.545578,21.973446,0.11698199999999999,21.536919,0.11561500000000001,21.657946,0.185584,21.821807999999997,0.9121819999999999,0.102244,0.057272,,,,,
23,NW,D1,179.0,203.80558333333332,41.0065,5.880177211880901e+17,,1.7366464064195266,23.38031,1.1727459999999998,21.796098999999998,0.097536,20.585709,0.048921,20.537956,0.06461599999999999,19.875645000000002,0.17518399999999998,0.158808,0.062965,,,,,
24,NW,D1,215.0,203.82408333333336,41.00305555555556,5.880177211880901e+17,,1.9894386025405784,25.650045000000002,1.396962,21.64595,0.088148,20.298019,0.039812,19.82542,0.036496,19.277164000000003,0.10758399999999999,0.224115,0.033115,,,,,
25,NW,D2,34.0,203.80416666666665,41.02308333333333,5.8801772118809e+17,,1.7889095360876393,21.850786,0.279657,21.959621,0.10166,21.076056,0.062794,20.471869,0.049727999999999994,20.446733,0.236359,0.22967100000000001,0.09481,,,,,
26,NW,D2,62.0,203.80154166666665,41.019694444444454,5.880177211880904e+17,,1.2347713182019922,20.585617000000003,0.14897,19.564213,0.01992,18.842218,0.015972999999999998,18.449903,0.015944999999999997,18.254267000000002,0.060565,0.179253,0.031442000000000005,,,,,
27,NW,D2,172.0,203.82408333333336,41.00772222222222,5.880177211880901e+17,,1.594124812591763,22.805201,0.7411939999999999,21.044629999999998,0.050753,19.537685,0.020652,19.000229,0.017866999999999997,18.657204,0.05927999999999999,0.262364,0.014163999999999998,,,,,
28,NW,D2,202.0,203.82666666666668,41.004222222222225,5.8801772118809e+17,,1.4053725185758636,23.433676000000002,1.152859,21.634529,0.080451,20.268238,0.035505,19.80143,0.032181,19.403872,0.107519,0.20039400000000002,0.016925,,,,,
29,NW,D2,219.0,203.795,41.000694444444434,5.880177211880902e+17,,1.2236767298677458,21.964659,0.412583,20.55596,0.038444,19.492231,0.022799,18.960859,0.020122,18.558685,0.064983,0.168995,0.032072,,,,,
30,NW,D2,238.0,203.806875,40.998999999999995,5.880177211880906e+17,2.0,1.9840338022899304,22.509155,0.5359520000000001,21.735585999999998,0.087492,20.439123000000002,0.040615,19.844273,0.033003,19.472407999999998,0.113016,0.391452,0.087774,,,,,
31,SW,D1,20.0,203.806875,40.998472222222226,5.880177211880906e+17,2.0,0.8426679848259703,22.509155,0.5359520000000001,21.735585999999998,0.087492,20.439123000000002,0.040615,19.844273,0.033003,19.472407999999998,0.113016,0.391452,0.087774,,,,,
32,NW,D3,123.0,203.8107916666667,41.012305555555564,5.880177211880906e+17,,0.7367660237801317,23.073042,0.8564700000000001,21.66625,0.081232,20.85183,0.056759000000000004,20.486746,0.056311,20.358083999999998,0.243955,0.14720899999999998,0.039728,,,,,
33,SE,D1,45.0,203.83187500000003,40.995,5.880177211880902e+17,,1.4231793479381618,22.991737,0.8961180000000001,20.734844,0.04111,19.311795999999998,0.018262999999999998,18.758260999999997,0.015607,18.417038,0.050675,0.239229,0.015797,,,,,
34,SE,D1,122.0,203.84383333333332,40.9865,5.880177211880902e+17,,0.7755407136980009,22.454453,0.86456,19.666553,0.024031999999999998,18.297432,0.011656999999999999,17.790129,0.010491,17.397902,0.031831,0.21384099999999998,0.015781,,,,,
35,SE,D1,168.0,203.8504583333333,40.981277777777784,5.880177211880908e+17,,0.8996287437491247,23.118557,1.03306,21.923525,0.117559,20.788157,0.06418,20.468664,0.06701499999999999,19.84882,0.190164,0.23589000000000002,0.09490900000000001,,,,,
36,SE,D1,198.0,203.85312500000003,40.97780555555556,5.880177211880908e+17,,1.6948688499090176,23.346726999999998,1.224816,21.71516,0.098285,20.524981,0.050423,19.989943,0.04311,19.583038000000002,0.146571,0.177958,0.020337,,,,,
37,SE,D1,205.0,203.83320833333335,40.97602777777778,5.880177211880906e+17,,0.4785058425945409,22.920115,0.892177,21.819385999999998,0.108828,20.774901999999997,0.063716,20.370289,0.061194000000000005,19.967321,0.21140799999999998,0.25454699999999997,0.042623,,,,,
38,SE,D1,218.0,203.82929166666668,40.97430555555556,5.880177211880902e+17,3.0,1.4795806975084949,24.143753,1.8115150000000002,21.345863,0.06639,19.867224,0.027195999999999998,19.461494000000002,0.025789999999999997,19.050356,0.08442000000000001,0.227242,0.017348,,,,,
39,SW,D2,232.0,203.8293333333333,40.973833333333346,5.880177211880902e+17,3.0,1.72408970629345,24.143753,1.8115150000000002,21.345863,0.06639,19.867224,0.027195999999999998,19.461494000000002,0.025789999999999997,19.050356,0.08442000000000001,0.227242,0.017348,,,,,
40,SE,D2,31.0,203.83183333333332,40.99619444444445,5.880177211880902e+17,,1.311604942880232,24.259975,2.60958,20.926485,0.06151,19.592676,0.028772000000000002,19.019175,0.024391,18.844662,0.09676799999999999,0.219612,0.020278,,,,,
41,SE,D2,77.0,203.83854166666663,40.99102777777778,5.880177211880902e+17,,0.9276729131259336,20.846207,0.263757,19.482218,0.025443,18.071926,0.011843000000000001,17.572731,0.010838,17.180471,0.033419,0.24163400000000002,0.051276,,,,,
42,SE,D2,85.0,203.85966666666667,40.99102777777778,5.880177211880908e+17,,1.9960570588524769,23.809510999999997,1.661831,21.485582,0.078679,20.665712,0.055398,20.704242999999998,0.078845,20.531145000000002,0.331353,0.077206,0.044410000000000005,,,,,
43,SE,D2,163.0,203.8359166666667,40.98066666666667,5.880177211880906e+17,,1.6757652119587765,22.586271,0.680976,21.068026,0.056939,20.174873,0.038714,19.884331,0.041567,19.708149,0.173741,0.181894,0.050331,,,,,
44,SE,D2,233.0,203.82920833333333,40.97205555555556,5.880177211880902e+17,4.0,1.9264332475581152,25.406681,1.8781009999999998,21.690886,0.106127,20.240192,0.044112,19.787045000000003,0.040688999999999996,19.640401999999998,0.174312,0.218323,0.024163,,,,,
45,SW,D3,246.0,203.82941666666667,40.971611111111116,5.880177211880902e+17,4.0,1.4349543771016675,25.406681,1.8781009999999998,21.690886,0.106127,20.240192,0.044112,19.787045000000003,0.040688999999999996,19.640401999999998,0.174312,0.218323,0.024163,,,,,
46,SE,D3,17.0,203.8345,40.99736111111111,5.880177211880901e+17,,1.2342375162873611,23.901004999999998,2.165341,21.610521,0.10683499999999999,20.172985,0.044721,19.643192000000003,0.039267,19.442394,0.158408,0.237224,0.016951,,,,,
47,SE,D3,26.0,203.8583333333333,40.997388888888885,5.880177211880908e+17,,1.9379092430904543,23.150635,1.351232,20.749767000000002,0.052799,19.587002,0.028437999999999998,19.041626,0.02475,18.75309,0.08985399999999999,0.17203800000000002,0.018529,,,,,
48,SE,D3,128.0,203.85970833333332,40.98536111111111,5.880177211880902e+17,,1.5922596497873651,22.868071,0.8175,20.942253,0.048942,19.480562,0.02108,19.005867000000002,0.019022,18.598785,0.059564,0.225208,0.016643,,,,,
49,SE,D3,170.0,203.85570833333333,40.98013888888889,5.880177211880901e+17,,0.6423159217983301,22.577473,0.616925,20.900675,0.045933999999999996,19.582697,0.021882,19.006512,0.01828,18.673512,0.061997000000000003,0.229906,0.023166,,,,,
50,SE,D3,190.0,203.83195833333332,40.976638888888886,5.880177211880906e+17,,1.9902619385816287,22.580044,0.683469,21.258116,0.067804,19.820004,0.028873000000000003,19.31926,0.025501,18.957127,0.087563,0.25610900000000003,0.049516000000000004,,,,,
51,SE,D3,196.0,203.8478333333333,40.97672222222222,5.880177211880908e+17,,1.5921298254831728,22.300518,0.574462,20.763624,0.046641,19.66938,0.02706,19.130689999999998,0.023643,18.847048,0.086149,0.193333,0.023125,,,,,
52,SE,D3,197.0,203.8504583333333,40.976694444444455,5.880177211880908e+17,,1.6420524492976898,22.266273,0.5367149999999999,21.77426,0.11026,20.850120999999998,0.072423,20.356539,0.065412,20.548641,0.380427,0.214011,0.138599,,,,,
53,SW,D1,40.0,203.8214583333333,40.99677777777778,5.880177211880902e+17,5.0,1.872989680649628,24.672688,2.140446,21.125183,0.05877,19.667510999999998,0.024644,19.148104,0.021537,18.856331,0.076161,0.242979,0.015865999999999998,,,,,
54,SW,D2,41.0,203.822625,40.99619444444445,5.880177211880902e+17,5.0,1.9341108252577066,24.672688,2.140446,21.125183,0.05877,19.667510999999998,0.024644,19.148104,0.021537,18.856331,0.076161,0.242979,0.015865999999999998,,,,,
55,SW,D1,42.0,203.82670833333336,40.99677777777778,5.880177211880902e+17,,1.760177660250535,22.112085,0.746003,19.696274,0.027275,18.262564,0.013666999999999999,17.640221,0.01124,17.236401,0.031997000000000005,0.23937600000000003,0.027481000000000002,4.123073904409313e+17,203.8266,40.997259,0.241416,0.00017972599999999998
56,SW,D1,52.0,203.81483333333333,40.99502777777778,5.880177211880901e+17,,1.8471351030770693,22.033924,0.56642,20.077684,0.032392000000000004,18.780848000000002,0.016280000000000003,18.209591,0.013871000000000001,17.872885,0.04547,0.20790100000000003,0.016628,,,,,
57,SW,D1,99.0,203.82408333333336,40.989944444444454,5.880177211880906e+17,,1.5233870224290047,22.938028,0.952098,20.755557999999997,0.045161,19.605133,0.024897,19.115475,0.022692,18.786963,0.079192,0.16350699999999999,0.010033,,,,,
58,SW,D1,226.0,203.81479166666668,40.97438888888889,5.880177211880902e+17,,0.6734758551598363,23.429541,1.388535,20.862,0.049194,19.442928,0.02169,18.96278,0.020038,18.602131,0.065389,0.222268,0.013588,,,,,
59,SW,D2,23.0,203.81341666666668,40.99797222222223,5.880177211880901e+17,,1.2840383880670059,23.160709,0.946457,21.925575,0.105307,21.334953,0.090416,21.201681,0.11001300000000001,21.468674,0.650438,0.039118,0.0222,,,,,
60,SW,D2,52.0,203.8135,40.99447222222222,5.880177211880901e+17,,1.2093083019828401,22.396128,0.646618,20.158718,0.029741000000000004,18.853535,0.014952000000000002,18.338949,0.013184,17.910324,0.039343,0.18832000000000002,0.013444999999999999,,,,,
61,SW,D2,79.0,203.80820833333337,40.991083333333336,5.880177211880901e+17,,0.7516900359771148,22.102966000000002,0.6640199999999999,19.800635999999997,0.027763,18.582758,0.014872,18.097618,0.013604,17.846678,0.048517000000000005,0.186619,0.016258,,,,,
62,SW,D2,106.0,203.80291666666668,40.98763888888889,5.880177211880906e+17,,1.5201217383623131,23.298813,1.18161,21.340616,0.070345,19.991104,0.032123,19.399849,0.026305000000000002,19.124897,0.097151,0.22432800000000003,0.020683,,,,,
63,SW,D2,180.0,203.80691666666667,40.97905555555555,5.880177211880906e+17,,0.3200671853220149,22.307222,0.506599,21.339176000000002,0.068814,20.045244,0.032873,19.526785,0.028377999999999997,19.317801,0.112475,0.23667,0.086989,,,,,
64,SW,D2,246.0,203.82808333333332,40.972166666666666,5.880177211880902e+17,,1.9107415943365949,21.579083999999998,0.347637,21.399265,0.092223,20.576429,0.068467,20.10405,0.063211,19.790833,0.23415500000000003,0.263133,0.037357999999999995,,,,,
65,SW,D3,25.0,203.82004166666664,40.99736111111111,5.880177211880902e+17,,1.965354523051556,20.749354999999998,0.19985899999999998,19.311041,0.018409000000000002,18.171362,0.010791,17.715485,0.010264,17.413458,0.03425,0.20690300000000003,0.02743,,,,,
66,SW,D3,36.0,203.8107916666667,40.99572222222222,5.880177211880901e+17,,1.482115354603343,23.694658,1.453958,20.905367000000002,0.04577,19.856659,0.026913,19.428827,0.025159,19.127031,0.090272,0.150162,0.019399,,,,,
67,SW,D3,223.0,203.806875,40.97325,5.880177211880906e+17,,1.2959420889399271,21.446663,0.32589,20.594101000000002,0.048822000000000004,20.156343,0.04883,20.070286,0.064862,20.170137,0.34224899999999997,0.01989,0.010594,,,,,
68,SW,D3,244.0,203.82408333333336,40.971583333333335,5.880177211880902e+17,,1.53164123904473,23.107525,1.086233,20.7418,0.044719,19.360405,0.020478,18.770054000000002,0.016880000000000003,18.385004000000002,0.05462,0.226688,0.020826,,,,,
69,,,,,,5.880177211880901e+17,,,23.736134,1.587133,21.125681,0.057448,19.896368,0.02893,19.326521,0.024263,18.977684,0.082897,0.181779,0.013996999999999999,,,,,
70,,,,,,5.880177211880901e+17,,,22.94088,1.013914,20.099348000000003,0.027510000000000003,18.754463,0.013394999999999999,18.219889000000002,0.01178,17.904455,0.037894,0.218741,0.014787999999999999,,,,,
71,,,,,,5.880177211880906e+17,,,23.532478,1.5222950000000002,21.538382000000002,0.089188,20.377474,0.047047000000000005,19.800365,0.040072,19.923571,0.21366500000000002,0.16933199999999998,0.033999,,,,,
72,,,,,,5.880177211880908e+17,,,23.560404000000002,1.636599,21.135391000000002,0.06515399999999999,19.81426,0.030674,19.248392000000003,0.026291000000000002,18.829242999999998,0.085299,0.19228199999999998,0.017480000000000002,,,,,
73,,,,,,5.8801772118809e+17,,,22.103662,0.580203,20.959919,0.065944,19.658644,0.031334,19.10976,0.027192,18.876316,0.104279,0.21142399999999997,0.06421900000000001,,,,,
74,,,,,,5.880177211880901e+17,,,19.792978,0.071311,18.214933,0.007380753,17.402269,0.005702001,17.019254999999998,0.005580783000000001,16.67116,0.015123,0.095052,0.029162999999999998,4.1230739203896115e+17,203.84292,41.027986,0.046694,0.000153266
75,,,,,,5.880177211880901e+17,,,20.139732000000002,0.100093,19.510134,0.019451,19.191263,0.020843,19.116323,0.026683,19.251701,0.140847,0.073652,0.043681,,,,,
76,,,,,,5.880177211880901e+17,,,19.999679999999998,0.095024,18.953234,0.01312,18.330999,0.011406,17.962151000000002,0.011534,17.846682,0.045946,0.148146,0.026061,,,,,
77,,,,,,5.880177211880901e+17,,,22.733614000000003,0.850506,20.461557,0.036889,19.042858,0.016681,18.482815,0.014336000000000002,18.075924,0.043541,0.23024499999999998,0.020097999999999998,,,,,
78,,,,,,5.880177211880901e+17,,,22.351919,0.473059,20.665525,0.035961,19.418537,0.018331,18.991476000000002,0.016933,18.594746,0.053666,0.181376,0.02058,,,,,
79,,,,,,5.880177211880901e+17,,,21.918325,0.359523,20.509947,0.034644,19.288687,0.018068999999999998,18.795258,0.015943000000000002,18.405174,0.050761,0.21876199999999998,0.03807,,,,,
80,,,,,,5.880177211880901e+17,,,20.815107,0.150204,19.971226,0.023955,19.421495,0.021761000000000003,19.047241,0.021598,18.768282,0.07809400000000001,0.12581099999999998,0.048046,,,,,
81,,,,,,5.880177211880901e+17,,,25.661682,1.623572,20.664154,0.043829,19.209148000000003,0.019125,18.73134,0.017664,18.389891,0.057449,0.23811300000000002,0.025284,,,,,
82,,,,,,5.880177211880901e+17,,,22.156328,0.40893,20.499802,0.032337,19.241348000000002,0.016471,18.839781,0.015557,18.560698000000002,0.053465,0.22396799999999997,0.044180000000000004,,,,,
83,,,,,,5.880177211880901e+17,,,21.387048999999998,0.261875,20.531166,0.040373,19.704334,0.028714999999999997,19.539179,0.033921,19.30658,0.13092,0.17041900000000001,0.083149,,,,,
84,,,,,,5.880177211880902e+17,,,22.853308,1.006915,20.426088,0.03815,19.124266,0.018987,18.629343,0.017412999999999998,18.138775,0.050046,0.185021,0.020998,,,,,
85,,,,,,5.880177211880902e+17,,,21.721598,0.319863,20.7047,0.041839999999999995,19.419424,0.020536000000000002,18.914417,0.018241999999999998,18.592087,0.062169,0.2633,0.072369,,,,,
86,,,,,,5.880177211880902e+17,,,24.984493,2.114321,20.805389,0.045142,19.407646,0.020971,18.974594,0.019407,18.600170000000002,0.062592,0.224588,0.022066,,,,,
87,,,,,,5.880177211880902e+17,,,24.115709,1.8391,20.732615,0.039800999999999996,19.419182,0.019306,18.928389000000003,0.017223,18.502306,0.052636,0.204474,0.024737000000000002,,,,,
88,,,,,,5.880177211880902e+17,,,22.74597,0.834875,20.232515,0.030239999999999996,18.98786,0.015688999999999998,18.491802,0.014103000000000001,18.078991000000002,0.04315,0.174283,0.013687999999999999,,,,,
89,,,,,,5.880177211880902e+17,,,23.930944,2.4404150000000002,20.681259,0.051762,19.432304000000002,0.026119,18.983856,0.024566,18.681875,0.088725,0.187961,0.017306000000000002,,,,,
90,,,,,,5.880177211880902e+17,,,22.344997,0.67801,20.735405,0.051805,19.160872,0.020137000000000002,18.604055,0.017312,18.3908,0.065228,0.26168600000000003,0.022205000000000003,,,,,
91,,,,,,5.880177211880902e+17,,,22.885914,0.8152550000000001,21.297422,0.065022,20.241142,0.037962,19.7973,0.034791,19.537601000000002,0.133556,0.173539,0.028238,,,,,
92,,,,,,5.880177211880904e+17,,,19.888891,0.105109,19.283358,0.019784,18.78191,0.019392,18.586256,0.023278,18.35878,0.089653,0.24769499999999997,0.075555,,,,,
93,,,,,,5.880177211880905e+17,,,23.423038000000002,1.285289,21.367537,0.070421,20.032629,0.032222,19.503706,0.028056,19.17428,0.098152,0.21359699999999998,0.010848,,,,,
94,,,,,,5.880177211880906e+17,,,22.471123000000002,0.6082350000000001,21.185787,0.062423,19.749086,0.026246,19.232563,0.023213,18.929142000000002,0.08183,0.24276599999999998,0.049536000000000004,,,,,
95,,,,,,5.880177211880906e+17,,,21.689724,0.30288400000000004,21.590906,0.087247,21.192476,0.088224,21.378618,0.145491,22.714108,1.319649,-9999.0,-9999.0,,,,,
96,,,,,,5.880177211880906e+17,,,22.870045,0.735186,21.535248,0.07312,20.522182,0.043137,20.035135,0.038793,19.565023,0.122321,0.152194,0.049458999999999996,,,,,
97,,,,,,5.880177211880906e+17,,,22.628889,0.589888,21.734028,0.08684800000000001,20.601795000000003,0.04696,20.180585999999998,0.043694,19.994436,0.189619,0.21300500000000003,0.085522,,,,,
98,,,,,,5.880177211880908e+17,,,23.600085999999997,1.3889610000000001,21.739076999999998,0.09427999999999999,20.679287,0.054745,20.271975,0.052321000000000006,20.181627,0.236948,0.12894,0.031979,,,,,
99,,,,,,5.880177211880908e+17,,,22.471746,0.537142,21.280151,0.060957000000000004,19.934998999999998,0.027732999999999997,19.514765,0.026254000000000003,19.132988,0.087801,0.23965300000000003,0.0786,,,,,
100,,,,,,5.880177211880908e+17,,,22.141136,0.602704,21.62565,0.117599,20.72179,0.080198,20.215555,0.073147,19.768059,0.238679,0.351934,0.05241900000000001,,,,,
101,,,,,,5.880177211880908e+17,,,23.446279999999998,1.444762,21.929486999999998,0.125857,20.736715,0.065664,20.325426,0.064187,19.867811,0.20776799999999998,0.152544,0.040597,,,,,
102,,,,,,5.880177211880908e+17,,,21.776575,0.295592,21.586243,0.07943099999999999,21.100531,0.074473,20.909658,0.08605800000000001,22.053953,0.9700280000000001,0.045919999999999996,0.059023,,,,,
103,,,,,,5.8801772118809e+17,,,26.155703,6.113666,21.181151999999997,0.333356,20.388372,0.255681,19.1059,0.118399,26.039818,0.837449,0.35084699999999996,0.171484,,,,,
104,,,,,,5.880177211880901e+17,,,23.084837,1.018122,21.557076000000002,0.08721699999999999,20.329323000000002,0.042848000000000004,19.689306,0.033673,19.005160999999998,0.08717799999999999,0.192744,0.092497,,,,,
105,,,,,,5.880177211880901e+17,,,22.96876,0.813524,21.167451999999997,0.054664,19.753572,0.024427,19.284859,0.022052000000000002,18.913702,0.070083,0.22200100000000003,0.014899,,,,,
106,,,,,,5.880177211880901e+17,,,22.035923,0.632533,19.483681,0.021803,17.990717,0.009714928000000001,17.473581,0.008750774000000001,17.10589,0.026166000000000002,0.253304,0.012451,,,,,
107,,,,,,5.880177211880901e+17,,,21.819256,0.5203479999999999,19.31859,0.019133,17.88176,0.009035391,17.345633,0.007990608,16.984392,0.023697,0.24115100000000003,0.013229,4.1230739068420096e+17,203.78655,40.986785999999995,0.23926,0.00016172799999999998
108,,,,,,5.880177211880901e+17,,,24.254189,2.2346470000000003,20.63279,0.041642,19.151543,0.017675,18.646185,0.01568,18.27593,0.050592000000000005,0.248927,0.018944,,,,,
109,,,,,,5.880177211880901e+17,,,23.141298000000003,1.033801,20.678164000000002,0.039612,19.351851999999997,0.01939,18.899523000000002,0.018034,18.578888,0.059733,0.205208,0.013541,,,,,
110,,,,,,5.880177211880901e+17,,,23.208099,0.9686,20.951999999999998,0.045269,19.598288,0.021788,19.15683,0.019824,18.792353,0.063968,0.20803000000000002,0.012287000000000001,,,,,
111,,,,,,5.880177211880902e+17,,,21.893393,0.641774,19.053951,0.017297,17.649387,0.00907225,17.105614000000003,0.007987899,16.716869,0.021585,0.231066,0.016571000000000002,4.123073920934871e+17,203.83196999999998,41.041708,0.22360700000000003,0.00016721
112,,,,,,5.880177211880902e+17,,,20.943813000000002,0.182231,19.780926,0.021955000000000002,18.924185,0.015563999999999998,18.418348,0.014008000000000001,18.115417,0.046938,0.161447,0.034457999999999996,,,,,
113,,,,,,5.880177211880902e+17,,,22.678804,0.793513,20.310162,0.031609,19.160320000000002,0.017608000000000002,18.669619,0.016075,18.30995,0.052676,0.15964,0.009776,,,,,
114,,,,,,5.880177211880902e+17,,,25.001841,1.8953229999999999,21.184757,0.056892,19.980621,0.029248000000000003,19.420214,0.024993,19.088268,0.086526,0.183291,0.030860000000000002,,,,,
115,,,,,,5.880177211880902e+17,,,22.173648999999997,0.597861,19.718536,0.022847,18.600889000000002,0.013290999999999999,18.094975,0.011983,17.8016,0.039916,0.16353299999999998,0.014621,,,,,
116,,,,,,5.880177211880902e+17,,,22.44228,0.639864,20.671017000000003,0.043160000000000004,19.291027,0.021329,18.768364000000002,0.017819,18.411943,0.057307000000000004,0.223406,0.012286,,,,,
117,,,,,,5.880177211880902e+17,,,22.4853,0.814974,20.012814000000002,0.029570999999999997,18.701485,0.01459,18.201245999999998,0.013169,17.892570000000003,0.043966000000000005,0.20835700000000001,0.013212,,,,,
118,,,,,,5.880177211880902e+17,,,22.286998999999998,0.548951,20.726173,0.044636,19.363588,0.020701,18.823795,0.017899,18.527742,0.062534,0.22557800000000003,0.021111,,,,,
119,,,,,,5.880177211880902e+17,,,23.331062,1.0967120000000001,21.091701999999998,0.051602999999999996,19.69824,0.023034,19.095053,0.018813,18.706678,0.0606,0.225296,0.022001,,,,,
120,,,,,,5.880177211880902e+17,,,23.887882,1.401076,21.950346,0.097084,20.903667000000002,0.05544400000000001,20.215401,0.040753,20.072039,0.174078,0.125879,0.036552,,,,,
