,tile,dither,fiber,fiber_ra,fiber_dec,objID,GroupID,Separation,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z,Photoz,Photoz_err,specObjID,Spec_ra,Spec_dec,Specz,Specz_err
44,SE,D1,189.0,260.61270833333333,32.110305555555556,5.877292330596443e+17,5.0,1.6926121589764838,22.1294,0.293217,19.748566,0.018328999999999998,18.342972,0.009027429,17.823483,0.009196255,17.460048999999998,0.019237999999999998,0.21868,0.010364,,,,,
45,SW,D2,203.0,260.61266666666666,32.11002777777778,5.877292330596443e+17,5.0,1.6708898720744123,22.1294,0.293217,19.748566,0.018328999999999998,18.342972,0.009027429,17.823483,0.009196255,17.460048999999998,0.019237999999999998,0.21868,0.010364,,,,,
46,SE,D2,34.0,260.622,32.128722222222216,5.877292330596453e+17,,1.9934279364638203,21.983431,0.244785,21.827915,0.090794,20.947912,0.064457,20.604874,0.079706,20.575823,0.268096,0.198415,0.097428,,,,,
47,SE,D2,65.0,260.62670833333334,32.12533333333334,5.877292330596445e+17,,0.8403873959919309,23.992678,0.8423120000000001,21.146755,0.039166,19.703615,0.019606000000000002,19.163276999999997,0.018279,18.8139,0.039957,0.2334,0.016319,,,,,
48,SE,D2,90.0,260.6172916666667,32.121916666666664,5.877292330596445e+17,,1.2333447532940456,24.772263,0.8881100000000001,21.649525,0.053973,20.290466000000002,0.025445,19.815691,0.027186000000000002,19.463778,0.061507000000000006,0.206301,0.014929,,,,,
49,SE,D2,154.0,260.6315,32.11502777777777,5.877292330596445e+17,6.0,0.6944036144716309,23.890526,0.9233870000000001,21.163334,0.045389,19.870741,0.022507,19.374689,0.023888,19.085529,0.057024,0.192301,0.014707,,,,,
50,SE,D2,154.0,260.6315,32.11502777777777,5.877292330596445e+17,6.0,1.7677780509390375,24.832371,0.8468620000000001,21.687943,0.05443200000000001,20.525743,0.030829000000000002,20.044127,0.032397,19.837797,0.08216699999999999,0.161172,0.025192,,,,,
51,SE,D2,161.0,260.61379166666666,32.11325,5.877292330596453e+17,7.0,1.5514524438611832,22.059925,0.270254,21.87698,0.099298,21.148684,0.078412,20.699469,0.09036699999999999,20.760647,0.308936,0.207369,0.024686000000000003,,,,,
52,SW,D3,174.0,260.6139166666667,32.11280555555556,5.877292330596453e+17,7.0,1.1551851363123191,22.059925,0.270254,21.87698,0.099298,21.148684,0.078412,20.699469,0.09036699999999999,20.760647,0.308936,0.207369,0.024686000000000003,,,,,
53,SE,D2,225.0,260.62795833333337,32.10638888888889,5.8772923305971e+17,,1.1900449817679724,22.001011,0.22411999999999999,21.394835,0.057169000000000005,20.521376,0.040157,20.103189,0.047409,19.634584,0.09951499999999999,0.322702,0.035335000000000005,,,,,
54,SE,D3,16.0,260.61491666666666,32.12991666666667,5.877292330596443e+17,,1.9593187543072832,22.891212,0.60592,21.092051,0.056302,19.979891000000002,0.033268,19.415985,0.032767000000000004,18.883858,0.065329,0.104768,0.028745,,,,,
55,SE,D3,44.0,260.61254166666663,32.126472222222226,5.877292330596443e+17,,1.4039387400224344,23.337219,0.5279510000000001,21.182935999999998,0.038308999999999996,19.822551999999998,0.018824,19.19751,0.017678,18.774811,0.036748,0.19698800000000002,0.023755000000000002,,,,,
56,SE,D3,183.0,260.6326666666667,32.111000000000004,5.877292330597089e+17,,0.3719605978418107,22.808075,0.391814,21.79405,0.070271,20.398176,0.03151,19.974505999999998,0.035719,19.604208,0.08180499999999999,0.228965,0.097221,,,,,
