objID,ra,dec,Photoz,Photoz_err
587729233059644490,260.56768337,32.11522901,0.21216,0.019803
587729233059644491,260.56502619,32.11602631,0.202788,0.013853
587729233059644504,260.58021519,32.11371776,0.212211,0.010005
587729233059644505,260.57910247,32.11380635,0.217357,0.010969
587729233059644506,260.57782679,32.11236342,0.123868,0.060263
587729233059644507,260.5797312,32.11209597,0.133365,0.032559
587729233059644512,260.65817684,32.14140827,0.144728,0.020009
587729233059644521,260.57986845,32.10488141,0.219758,0.011779
587729233059644523,260.58544121,32.1058207,0.204774,0.03148
587729233059644524,260.58712104,32.10375677,0.13393,0.084885
587729233059644526,260.66183295,32.13544587,0.16666,0.057773
587729233059644677,260.63961672,32.15513439,0.089223,0.050732
587729233059644678,260.65475186,32.15776781,0.282617,0.035885
587729233059644684,260.58274636,32.11224156,0.162762,0.032812
587729233059645025,260.59340631,32.16141106,0.130737,0.023912
587729233059645059,260.63387731,32.17060773,0.150289,0.02652
587729233059645081,260.64246556,32.16965609,0.180768,0.046047
587729233059645116,260.64326142,32.16355801,0.162157,0.019183
587729233059645123,260.64913647,32.16369339,0.496421,0.149669
587729233059645170,260.64179149,32.15293698,0.132131,0.038131
587729233059645184,260.63560702,32.14782814,0.236901,0.080159
587729233059645202,260.65096852,32.15020831,0.196683,0.063231
587729233059645243,260.64355345,32.1427914,0.247782,0.063108
587729233059645277,260.64001666,32.13247268,0.2171,0.020315
587729233059645303,260.60326422,32.10841564,0.387782,0.122286
587729233059645307,260.65700076,32.13072147,0.194842,0.144532
587729233059645310,260.65917852,32.13073179,0.015004,0.059885
587729233059708947,260.65476878,32.12012373,0.100617,0.155578
587729233059708949,260.64667514,32.11823885,0.211642,0.019474
587729233059708951,260.6520729,32.12279836,0.234795,0.130227
587729233059708976,260.63255751,32.11095388,0.228965,0.097221
587729233059708980,260.60362734,32.09944481,0.150788,0.043751
587729233059708983,260.60632557,32.09751592,0.168623,0.078894
587729233059709003,260.59627302,32.09570407,0.229156,0.055563
587729233059709006,260.5955179,32.08940273,0.256411,0.094467
587729233059709008,260.60231424,32.09325071,0.431579,0.168842
587729233059709350,260.64123595,32.10987642,0.281742,0.025133
587729233059709351,260.64085645,32.109442,0.125988,0.020877
587729233059709361,260.64248621,32.10467292,0.049057,0.080965
587729233059709362,260.64150116,32.10597816,0.239326,0.131293
587729233059709749,260.63929688,32.09453078,0.213123,0.011537
587729233059710005,260.62832065,32.10626607,0.322702,0.035335
587729233059710138,260.63655399,32.11216674,0.03887,0.033752
587729233059710144,260.60922857,32.09936674,0.2077,0.018312
587729233059710175,260.63629844,32.10313886,0.212355,0.034324
587729233059644078,260.55999917,32.14719315,0.211683,0.012462
587729233059644079,260.56026476,32.14805846,0.215743,0.026961
587729233059644094,260.55652574,32.1445852,0.226035,0.013755
587729233059644417,260.59628536,32.17990856,0.234957,0.027254
587729233059644436,260.64460717,32.1741848,0.213722,0.021059
587729233059644663,260.63085036,32.17826184,0.08394,0.045009
587729233059644987,260.57375637,32.16642061,0.249197,0.063017
587729233059645098,260.55752787,32.13113903,0.118746,0.04945
587729233059645256,260.56738977,32.10550884,0.116852,0.062382
587729233059709004,260.59240549,32.08844768,0.31677,0.03097
587729233059709007,260.59637443,32.08766867,0.44377,0.137091
587729233059709339,260.66586594,32.12017552,0.185213,0.038838
587729233059709383,260.61274181,32.08506618,0.21306,0.010651
587729233059709752,260.65460951,32.10103928,0.199386,0.032247
587729233059710007,260.6046309,32.08460067,0.157363,0.030203
587729233059710142,260.67101575,32.12573926,0.123508,0.011945
587729233059710199,260.62003159,32.09236095,0.22561,0.089952
587729233059710212,260.65659111,32.10570232,0.032431,0.011018
587729233059710220,260.65948241,32.10555314,0.297158,0.100072
