objID,ra,dec,Photoz,Photoz_err
588017721188090747,203.88448441,41.03146447,0.191106,0.012265
588017721188090749,203.86353029,40.95693568,0.193176,0.030042
588017721188090754,203.88259748,41.01488074,0.181574,0.014355
588017721188090768,203.88389756,40.99082585,0.181121,0.017606
588017721188090770,203.88393957,40.99555268,0.145269,0.102741
588017721188090771,203.88630183,41.00231063,0.201935,0.015349
588017721188090778,203.88343626,40.98102583,0.13006,0.04485
588017721188090780,203.88679896,40.9918567,0.20095,0.019382
588017721188090808,203.89916112,40.999986,0.130526,0.021258
588017721188090810,203.89608149,40.98921883,0.213131,0.037161
