,MEM_MATCH_ID_2,RA_1a,DEC_1a,Z_1a,ZSPEC,SPECID_2,RA_2a,DEC_2a,Z_2a
1630,11595,214.57239862368226,0.7531339009769497,0.3308203,-1.0,G15_Y1_CN2_127,214.57237999999998,0.75312,0.29885
1631,11595,214.62533482650562,0.7457698811215421,0.3308203,-1.0,G15_Y3_014_157,214.62533,0.7457600000000001,0.34249
1632,11595,214.67749838186683,0.7382425339437859,0.3308203,-1.0,G15_Y1_CN1_123,214.6775,0.73823,0.25586
1633,11595,214.68262823293827,0.7508548453774351,0.3308203,0.34269634,G15_Y1_CN2_116,214.68262000000001,0.75084,0.34233
1634,11595,214.62791257544612,0.7672085185018874,0.3308203,-1.0,G15_Y1_CN2_121,214.62787999999998,0.7672,0.28486
1635,11595,214.6184290134136,0.7854095274796121,0.3308203,0.34312811,85508605234642944,214.61845,0.78541,0.34315999999999997
1636,11595,214.6179228422957,0.7939068086801234,0.3308203,-1.0,G15_Y2_013_045,214.61792000000003,0.7939,0.34736
1637,11595,214.62424646449205,0.7858072441349431,0.3308203,-1.0,G15_Y1_CN1_129,214.62425,0.7858,0.34584000000000004
1638,11595,214.6596138061361,0.7738824053156973,0.3308203,-1.0,G15_Y2_013_047,214.65963,0.77388,0.008329999999999999
1639,11702,219.48961987004697,-0.5338328767376475,0.17201129999999998,-1.0,G15_Y1_GS2_195,219.48958,-0.53384,0.1812
1640,11702,219.3973259325314,-0.4661090732252355,0.17201129999999998,0.14022167,86634709538308096,219.39732,-0.46608999999999995,0.14027
1641,11702,219.4120305436236,-0.4656038626003853,0.17201129999999998,-1.0,G15_Y1_GS2_196,219.412,-0.46561,0.13505
1642,11702,219.43078226955916,-0.4627344851558831,0.17201129999999998,0.14083222,86634709517336576,219.43076000000002,-0.46271,0.14085
1643,11702,219.4076055687877,-0.467640648049969,0.17201129999999998,-1.0,G15_Y1_GS1_175,219.40753999999998,-0.46765,0.17914000000000002
1644,11702,219.34958628736587,-0.5616724031950064,0.17201129999999998,-1.0,G15_Y1_GS1_169,219.34957999999997,-0.5616800000000001,0.1404
1645,11702,219.35000687492808,-0.5412832192417611,0.17201129999999998,-1.0,G15_Y1_GS2_190,219.35,-0.5412899999999999,0.18105
1646,11702,219.37205340915932,-0.5629636115756361,0.17201129999999998,-1.0,G15_Y1_GS1_168,219.372,-0.56297,0.21881
1647,11702,219.38448615927388,-0.5067389766766458,0.17201129999999998,0.18049124,86634709685108736,219.38447999999997,-0.50672,0.18047
1648,11702,219.39843294424895,-0.556710227282292,0.17201129999999998,0.18008095,86634709534113792,219.39843,-0.55669,0.18002
1649,11702,219.3754351015214,-0.5534702045770483,0.17201129999999998,-1.0,G15_Y1_GS2_189,219.37542000000002,-0.55348,0.17982
1650,11702,219.3913167750757,-0.5568389236602488,0.17201129999999998,-1.0,G15_Y1_GS2_180,219.39129,-0.55685,0.17957
1651,11702,219.39343512504348,-0.5505684070738482,0.17201129999999998,-1.0,G15_Y1_GS1_179,219.39337,-0.5505800000000001,0.17819000000000002
1652,11702,219.3945388655356,-0.5613198489340617,0.17201129999999998,-1.0,G15_Y1_GS1_166,219.3945,-0.56133,0.17886
1653,11702,219.4546211382546,-0.5548942915517688,0.17201129999999998,-1.0,G15_Y1_GS2_185,219.45458,-0.5549,0.18101
1654,11702,219.45252309989638,-0.5137119877774747,0.17201129999999998,-1.0,G15_Y2_020_112,219.4525,-0.51372,-9.999989999999999
1655,11702,219.43189862233777,-0.4950251843592408,0.17201129999999998,0.17955956,86634709550891008,219.43187999999998,-0.495,0.17954
1656,11702,219.40393894358775,-0.5304964226036182,0.17201129999999998,-1.0,G15_Y3_026_037,219.40392000000003,-0.53051,-9.999989999999999
1657,11702,219.4097137390556,-0.5487270391524481,0.17201129999999998,-1.0,G15_Y3_018_197,219.40971000000002,-0.54874,0.18139
1658,11702,219.4275603459116,-0.5412697917282812,0.17201129999999998,-1.0,G15_Y3_026_032,219.42754,-0.54128,-9.999989999999999
1659,11702,219.3876508400501,-0.5758405984289443,0.17201129999999998,0.17946099999999998,86634709513142272,219.38765,-0.57582,0.17945
1660,11702,219.39033030171504,-0.5823304773827053,0.17201129999999998,-1.0,G15_Y1_GS2_186,219.39029,-0.58234,0.20357
1661,11702,219.40713709988603,-0.5766203270052519,0.17201129999999998,-1.0,G15_Y2_020_115,219.40713,-0.57663,0.17985
1662,11702,219.42673184944482,-0.5990977284005576,0.17201129999999998,-1.0,G15_Y1_GS1_163,219.42671,-0.59911,0.18127000000000001
1663,11702,219.41188824117265,-0.60378818747262,0.17201129999999998,-1.0,G15_Y1_GS2_183,219.41187999999997,-0.6038,0.18032
1664,11702,219.30634349245534,-0.4953727605802836,0.17201129999999998,-1.0,G15_Y1_GS1_176,219.30629,-0.49538000000000004,0.12908
1665,11702,219.3242501300227,-0.4800197207180089,0.17201129999999998,-1.0,G15_Y1_GS1_178,219.32421000000002,-0.48002,0.17865
1666,11702,219.3250618639266,-0.536236466733751,0.17201129999999998,-1.0,G15_Y1_GS1_172,219.32504,-0.5362399999999999,0.13978
1667,11702,219.35257016617126,-0.5190596088030192,0.17201129999999998,-1.0,G15_Y1_GS2_188,219.35254,-0.51907,0.33301
1668,11782,138.4727779311913,-0.02379833180872459,0.16655843,0.16671429999999998,133079334851182592,138.47273,-0.02377,0.16682
1669,11782,138.48742109713112,-0.053954080679753214,0.16655843,0.16546629999999998,133079334842793984,138.48738,-0.05393,0.16549
1670,11782,138.50025614760096,-0.012114929015751121,0.16655843,0.16671823,133079334859571200,138.50021,-0.01209,0.16669
1671,11782,138.49781143055299,-0.028753682124596405,0.16655843,-1.0,G09_Y1_HS2_229,138.49775,-0.028739999999999998,0.16424
1672,11782,138.52217382703304,-0.0014421579442691994,0.16655843,-1.0,G09_Y2_006_211,138.52212,-0.00144,0.16869
1673,11782,138.5335561422857,-0.012443340910054558,0.16655843,-1.0,G09_Y1_HS2_231,138.53346000000002,-0.012440000000000001,0.16513
1674,11782,138.53280467306794,-0.012383536662547396,0.16655843,-1.0,G09_Y1_HS1_229,138.53271,-0.01238,0.22163000000000002
1675,11782,138.51807152496644,-0.024935017300877185,0.16655843,-1.0,G09_Y1_HS1_219,138.518,-0.02494,0.16744
1676,11782,138.4570567153506,0.0399713709726892,0.16655843,-1.0,G09_Y1_HS1_227,138.45703999999998,0.03997,0.16524
1677,11782,138.4641472810914,0.004791764470631527,0.16655843,0.16575254,133079334872154112,138.46413,0.00479,0.16574
1678,11782,138.4902944268469,0.036603616361113415,0.16655843,0.16416469,133079334771490816,138.49028,0.0366,0.16422
1679,11782,138.4969600956045,0.06389678219323777,0.16655843,0.16827212,133079334775685120,138.49695,0.06389,0.16826
1680,11782,138.4965462148857,0.05729849963732956,0.16655843,-1.0,G09_Y1_HS1_232,138.49653999999998,0.05729,0.16773
1681,11782,138.49745929451535,0.058817031485731815,0.16655843,-1.0,G09_Y1_HS2_235,138.49746000000002,0.05881,0.16849
1682,11782,138.50197205866993,0.022779888984715238,0.16655843,-1.0,G09_Y1_HS2_233,138.50196,0.02278,0.16296
1683,11782,138.46480663611615,0.16008174639178882,0.16655843,0.14451957,133079334763102208,138.46479,0.16008,0.14459
1684,11782,138.4907724609015,0.10983410319849198,0.16655843,0.16674323,133079334784073728,138.49076000000002,0.10983,0.16675
1685,11782,138.46989599844255,0.12933749832734676,0.16655843,-1.0,G09_Y1_HS1_238,138.46988000000002,0.12933,0.16781
1686,11782,138.47165339580903,0.10203683516918094,0.16655843,-1.0,G09_Y1_HS2_239,138.47162,0.10203999999999999,0.1646
1687,11782,138.48535019483944,0.11180851579838463,0.16655843,-1.0,G09_Y1_HS2_236,138.48533,0.11180999999999999,0.16644
1688,11782,138.42841203639898,0.02739416704522289,0.16655843,-1.0,G09_Y1_HS1_228,138.42837,0.027389999999999998,0.16731
1689,11782,138.43184783057492,0.14574634387239785,0.16655843,-1.0,G09_Y1_HS2_238,138.43183,0.14574,0.20224
1690,11782,138.5390965216527,0.0001275976281724233,0.16655843,-1.0,G09_Y1_HS2_230,138.539,0.00013000000000000002,0.16441
1691,11782,138.56225264325832,0.08300348311269701,0.16655843,-1.0,G09_Y1_HS2_244,138.56221000000002,0.083,0.16397
1692,11782,138.5877585614985,0.11234175242688747,0.16655843,0.137729,133079334750519296,138.58774,0.11234000000000001,0.13767000000000001
1693,11782,138.52364804593418,0.16324577076005614,0.16655843,0.16642143,133079334746324992,138.52364,0.16324,0.16637000000000002
1694,11782,138.49823069992163,0.15172838724677354,0.16655843,-1.0,G09_Y1_HS2_245,138.49821,0.15172,0.16825
1695,11782,138.515470872984,0.16448645342369236,0.16655843,-1.0,G09_Y1_HS1_244,138.51546000000002,0.16448,0.16889
1696,11782,138.5111450485471,0.11703434267417513,0.16655843,-1.0,G09_Y1_HS2_242,138.51112,0.11703,0.14415
1697,11839,218.68450647094292,1.7673835263574926,0.27213532,-1.0,G15_Y1_FN1_291,218.6845,1.76738,0.2783
1698,11839,218.68919809314858,1.7553022553727289,0.27213532,0.27712756,151094029998620672,218.68921,1.7552900000000002,0.27718000000000004
1699,11839,218.692147881005,1.7550383910330845,0.27213532,-1.0,G15_Y1_FN1_303,218.69213,1.7550400000000002,0.27763000000000004
1700,11839,218.70792318577662,1.757128165913772,0.27213532,0.27902564,G15_Y1_FN1_294,218.70788,1.7571299999999999,0.27899999999999997
1701,11839,218.675767862964,1.73807097652004,0.27213532,-1.0,G15_Y1_FN1_289,218.67575,1.73807,0.27255
1702,11839,218.68494552430542,1.7564084809335003,0.27213532,-1.0,G15_Y1_FN2_293,218.68492,1.7564099999999998,0.27883
1703,11839,218.7108014264688,1.7499297819524584,0.27213532,-1.0,G15_Y3_001_370,218.71079,1.74993,0.2735
1704,11839,218.71167491774986,1.7470527996484058,0.27213532,-1.0,G15_Y3_015_228,218.71167000000003,1.74705,0.27849
1705,11839,218.71340253578492,1.7574454586104071,0.27213532,-1.0,G15_Y1_FN2_298,218.71337000000003,1.7574400000000001,0.27612
1706,11839,218.68188838552263,1.6960408990925042,0.27213532,-1.0,G15_Y3_001_374,218.68187000000003,1.6960400000000002,0.2883
1707,11839,218.6778918889246,1.8070171627165963,0.27213532,-1.0,G15_Y3_001_363,218.67788,1.80702,0.27571
1708,11839,218.63424744708541,1.7856582018221292,0.27213532,-1.0,G15_Y1_FN1_293,218.63421,1.7856599999999998,0.27354
1709,11839,218.63316727399928,1.7858112811901945,0.27213532,-1.0,G15_Y3_015_233,218.63317,1.78581,-9.999989999999999
1710,11839,218.65668440589883,1.790293546317347,0.27213532,-1.0,G15_Y3_015_237,218.65667000000002,1.7902900000000002,0.27402
1711,11875,130.30195937447093,0.4605158264603702,0.44540888,-1.0,G09_Y1_AS2_344,130.30192,0.46051000000000003,0.45373
1712,11887,177.33845974230968,-0.3285656160888269,0.37001318,-1.0,G12_Y1_CND1_153,177.33846,-0.32855999999999996,0.31868
1713,11887,177.38004555571774,-0.2517152414383582,0.37001318,-1.0,G12_Y1_CND1_148,177.38,-0.25168,0.40576999999999996
1714,11887,177.375334489434,-0.2734654070114674,0.37001318,0.4070968,G12_Y1_CN1_098,177.37533,-0.27345,-9.999989999999999
1715,11975,221.33351951841664,0.11468396071485484,0.30620590000000003,0.29437009,86916181193129984,221.33352999999997,0.11469000000000001,0.29424
1716,11975,221.34316034055462,0.13327767367829052,0.30620590000000003,-1.0,G15_Y2_014_168,221.34317000000001,0.13327,0.29135
1717,11975,221.33960685022976,0.0998725592602969,0.30620590000000003,-1.0,G15_Y1_HS2_297,221.33957999999998,0.09987,0.26603000000000004
1718,11975,221.33923663086972,0.05000251569405692,0.30620590000000003,-1.0,G15_Y1_HS1_284,221.33921,0.04999,0.20683
1719,11975,221.35806343980084,0.08473573972617206,0.30620590000000003,-1.0,G15_Y2_014_158,221.35807999999997,0.08473,0.29246
1720,11975,221.40379128108063,0.0748393571674584,0.30620590000000003,-1.0,G15_Y2_014_135,221.40379,0.07483,0.30864
1721,11975,221.29310075329053,0.0620309982752613,0.30620590000000003,0.19792677,86916181264433152,221.29311,0.062029999999999995,0.19801
1722,11975,221.3071771452813,0.05145412291785592,0.30620590000000003,-1.0,G15_Y1_HS1_288,221.30717,0.05144,0.29639
1723,11975,221.31598244992577,0.054881689091114016,0.30620590000000003,-1.0,G15_Y1_HS2_295,221.31596000000002,0.05487,0.26577
1724,11975,221.3234548914834,0.08612484632104933,0.30620590000000003,-1.0,G15_Y1_HS1_281,221.32342000000003,0.08612,0.20561
1725,11975,221.28962985323983,0.06727259811674159,0.30620590000000003,-1.0,G15_Y2_014_165,221.28963,0.06726,0.29461
1726,11975,221.3283839898757,0.11989554574430684,0.30620590000000003,-1.0,G15_Y3_012_092,221.32837999999998,0.11989000000000001,0.25777
1727,11975,221.3303457627742,0.11264398656509338,0.30620590000000003,-1.0,G15_Y1_HS1_286,221.33032999999998,0.11264,0.28885
1728,11975,221.28094809113307,0.137788224476237,0.30620590000000003,-1.0,G15_Y1_HS2_291,221.28092,0.13777999999999999,0.15879000000000001
1729,11975,221.2846476593708,0.14644415554528478,0.30620590000000003,-1.0,G15_Y2_014_184,221.28467,0.14644000000000001,0.33347
1730,11976,138.93175200488338,0.5282342787636014,0.3228335,-1.0,G09_Y1_HN2_102,138.93175,0.52823,0.32845
1731,11976,138.97221979492872,0.4694522143678577,0.3228335,0.33404174,133079336134639616,138.97222,0.46946000000000004,0.33389
1732,11976,139.00396150763746,0.4641387282057293,0.3228335,-1.0,G09_Y1_HN2_086,139.00396,0.46413999999999994,0.30555
1733,11976,139.01121340268386,0.4640191439443188,0.3228335,0.33355996,133079336163999744,139.01124,0.46403,0.33344
1734,12159,211.85977638472667,1.847216411818508,0.18255477,-1.0,G15_Y1_AN2_246,211.85975,1.8472099999999998,0.12068
1735,12159,211.8340707609776,1.8800674678642493,0.18255477,-1.0,G15_Y1_AN2_247,211.83404,1.8800700000000001,0.17831
1736,12159,211.948412846514,1.9302834284413903,0.18255477,-1.0,G15_Y1_AN1_278,211.94842000000003,1.93028,0.23769
1737,12159,211.9419895691153,1.9810925306407132,0.18255477,-1.0,G15_Y2_009_265,211.942,1.9810900000000002,0.19163
1738,12159,211.90033942527845,1.9650864442318559,0.18255477,-1.0,G15_Y1_AN2_256,211.90032999999997,1.9650900000000002,0.17978
1739,12159,211.92783745960344,1.9363334957030838,0.18255477,-1.0,G15_Y1_AN1_277,211.92779,1.9363299999999999,0.23793000000000003
1740,12159,211.82372640737407,1.9908579618911333,0.18255477,0.1777895,149967996645801984,211.8237,1.99088,0.17779
1741,12159,211.85134295411348,1.9925305847790349,0.18255477,-1.0,G15_Y1_AN2_254,211.85133,1.99253,0.23956
1742,12159,211.83849031944558,1.9915929353851405,0.18255477,-1.0,G15_Y2_009_259,211.8385,1.9915900000000002,0.17928
1743,12159,211.8410644532153,1.9370333948965903,0.18255477,0.17747475,G15_Y1_AN2_253,211.84104,1.93703,0.17770999999999998
1744,12159,211.83154574073262,1.9334228746824282,0.18255477,-1.0,G15_Y1_AN2_249,211.83154,1.9334200000000001,0.17835
1745,12159,211.83021102065936,1.9350639603124964,0.18255477,-1.0,G15_Y3_017_253,211.83021000000002,1.9350599999999998,0.1788
1746,12159,211.83180239251786,1.9490066488678452,0.18255477,-1.0,G15_Y1_AN1_268,211.83175,1.94901,0.17873
1747,12159,211.84269799659137,1.9165495385267184,0.18255477,-1.0,G15_Y3_017_242,211.84267000000003,1.91655,0.18068
1748,12159,211.83554275143211,1.9427186346746068,0.18255477,-1.0,G15_Y2_009_254,211.83553999999998,1.94272,0.17526
1749,12159,211.8507863369396,1.9382664751673495,0.18255477,-1.0,G15_Y1_AN1_269,211.85075,1.9382599999999999,0.1807
1750,12159,211.8474279954047,1.9379292874396823,0.18255477,0.18007986,149967996670967808,211.84741,1.93795,0.1801
1751,12159,211.83062974128669,1.969388744908116,0.18255477,-1.0,G15_Y1_AN2_252,211.83062,1.9693900000000002,0.17619
1752,12159,211.86654068623585,1.9603834201465888,0.18255477,-1.0,G15_Y2_009_260,211.86654,1.96038,0.26550999999999997
1753,12159,211.87928898371533,1.933070721415652,0.18255477,-1.0,G15_Y2_009_256,211.87929,1.93307,0.17555
1754,12159,211.77738590296173,1.9478463728325897,0.18255477,-1.0,G15_Y1_AN1_265,211.77732999999998,1.9478400000000002,0.17944000000000002
1755,12159,211.7857837448727,1.9442089874375563,0.18255477,-1.0,G15_Y1_AN2_248,211.78575,1.9442099999999998,0.17943
1756,12159,211.7901812557178,1.941499750410817,0.18255477,-1.0,G15_Y1_AN1_270,211.79017000000002,1.9415,0.18086
1757,12268,176.41877857763382,0.3954564756102745,0.26020187,-1.0,G12_Y1_BN1_377,176.41875,0.39546,0.26209
1758,12268,176.42484402051997,0.3926036688697383,0.26020187,0.26139009999999996,79880582636503040,176.42481999999998,0.39264,0.26139
1759,12268,176.43589180156897,0.3946696808192783,0.26020187,-1.0,G12_Y1_ND2_221,176.43587,0.39466999999999997,0.26206999999999997
1760,12314,181.37681583515374,-0.6442459819941987,0.45074978,0.46209872,G12_Y1_FS1_304,181.37675,-0.6442,0.462
1761,12349,215.08760800645024,-0.6006167690186048,0.32980263,-1.0,G15_Y1_CS2_060,215.08763,-0.6006199999999999,0.31742
1762,12349,215.10624781844658,-0.5971671120619159,0.32980263,0.31949872,G15_Y2_018_362,215.10629,-0.59718,0.31983
1763,12349,215.0835306710925,-0.5839137323728267,0.32980263,0.32033429999999996,85790052512169984,215.08356,-0.58391,0.3204
1764,12349,215.10628014624905,-0.5176880777568634,0.32980263,0.31964445,G15_Y1_CS1_048,215.10629,-0.5177,0.32001999999999997
1765,12349,215.08891930451938,-0.5503895747009688,0.32980263,-1.0,G15_Y2_018_354,215.08896000000001,-0.5504,0.18907000000000002
1766,12404,185.2963997456982,1.1164368694675888,0.39545426,-1.0,G12_Y3_019_373,185.29641999999998,1.11643,0.27061
1767,12404,185.28834184379207,1.1196800690313706,0.39545426,-1.0,G12_Y2_001_027,185.28833,1.1196700000000002,0.3645
1768,12404,185.30752056763384,1.1396852516539229,0.39545426,-1.0,G12_Y3_019_366,185.30754,1.13968,0.6108899999999999
1769,12404,185.3044470376746,1.139238799556292,0.39545426,0.41125584,81288133777293312,185.30444,1.13925,0.41118999999999994
1770,12569,213.1335309395195,1.803923077019729,0.48218809999999995,-1.0,G15_Y3_027_233,213.13353999999998,1.80392,-9.999989999999999
1771,12569,213.1473995458664,1.8132464673021096,0.48218809999999995,0.47095879999999996,149967995932770304,213.14742,1.8132400000000002,0.47073000000000004
1772,12772,178.77316690339885,-0.5363706334442291,0.12867747,-1.0,2dF297973,178.77326000000002,-0.53638,0.07803
1773,12772,178.7866699263536,-0.5573429061657893,0.12867747,-1.0,G12_Y1_DS1_313,178.78667,-0.55735,0.12234
1774,12772,178.79144856357382,-0.564774504636255,0.12867747,-1.0,G12_Y1_DS2_301,178.79146,-0.5647800000000001,0.1338
1775,12772,178.77435821183906,-0.6215953358889995,0.12867747,-1.0,G12_Y1_DS1_314,178.77437,-0.6216,0.13284
1776,12772,178.81421761501622,-0.6555344136204094,0.12867747,-1.0,G12_Y1_DS1_316,178.81421,-0.6555300000000001,0.16444
1777,12772,178.68766485788674,-0.4470090057141838,0.12867747,-1.0,G12_Y1_DN1_098,178.68767,-0.44702,0.1626
1778,12772,178.6777885662053,-0.5788668093856445,0.12867747,-1.0,G12_Y3_023_025,178.67783,-0.57887,0.13237000000000002
1779,12772,178.73914725053154,-0.6188263315730699,0.12867747,-1.0,G12_Y1_DS2_296,178.73917,-0.61883,0.13276
1780,12772,178.70209915093915,-0.5800745944093093,0.12867747,-1.0,G12_Y1_DS2_292,178.70208,-0.58008,0.13208
1781,12772,178.93618584303624,-0.5729597674492992,0.12867747,-1.0,2dF297903,178.93617,-0.57307,0.12995
1782,12772,178.85499863492078,-0.541890507047345,0.12867747,-1.0,G12_Y1_DN1_090,178.85496,-0.5419,0.13375
1783,12772,178.79624072345243,-0.5410348676633107,0.12867747,-1.0,G12_Y1_DND1_120,178.79625,-0.54104,0.12891
1784,12772,178.7977819007471,-0.5363565164439809,0.12867747,-1.0,G12_Y1_DN1_091,178.79779,-0.5363600000000001,0.13119
1785,12772,178.81600327492473,-0.5561692784367719,0.12867747,-1.0,G12_Y1_ND3_111,178.81599999999997,-0.5561699999999999,0.13245
1786,12772,178.8796696421011,-0.5521012322506452,0.12867747,-1.0,G12_Y1_DND1_108,178.87967,-0.55211,0.16397
1787,12772,178.86306311582268,-0.5357075507031228,0.12867747,-1.0,G12_Y1_DN1_085,178.86308,-0.53571,0.13364
1788,12772,178.86683367130382,-0.5824487395944049,0.12867747,-1.0,G12_Y1_DS1_317,178.86683,-0.5824600000000001,0.26159
1789,12772,178.85004988744652,-0.4092811171104446,0.12867747,0.13236901,80160780451840000,178.85003999999998,-0.40926,0.13238
1790,12772,178.90993585379155,-0.4529625985609788,0.12867747,0.16362179999999998,80160780317622272,178.90993999999998,-0.45296000000000003,0.16362000000000002
1791,12772,178.87654484335414,-0.4462911110044726,0.12867747,0.1338653,80160780489588736,178.87655,-0.44628999999999996,0.13377
1792,12772,178.91694380851237,-0.4900880179358082,0.12867747,-1.0,G12_Y1_ND3_101,178.91696000000002,-0.49008999999999997,0.25705
1793,12772,178.69149806550263,-0.4387644600741369,0.12867747,0.16218434,80160780426674176,178.69153,-0.43877,0.16218
1794,12772,178.84393687331215,-0.4306312488613192,0.12867747,-1.0,G12_Y1_DN1_084,178.84392,-0.43063,0.1313
1795,12772,178.77423608953956,-0.4603276963077105,0.12867747,0.12813924,80160780430868480,178.77427,-0.46033,0.12811
1796,12772,178.78735258380402,-0.5043762713236696,0.12867747,-1.0,G12_Y1_DN1_093,178.78733,-0.50438,0.13030999999999998
1797,12772,178.80686860030357,-0.5260987803157643,0.12867747,0.13218066,80160780464422912,178.80688999999998,-0.5261,0.13217
1798,12772,178.8111135946383,-0.5161560806939922,0.12867747,-1.0,G12_Y1_DND1_115,178.81113,-0.5161600000000001,0.13184
1799,12772,178.81805230881454,-0.5056624991574596,0.12867747,0.13203086,80160780485394432,178.81807,-0.50566,0.13198
1800,12772,178.80754097196063,-0.5027625723863566,0.12867747,-1.0,G12_Y1_ND3_123,178.80754,-0.5027699999999999,0.13141
1801,12772,178.89359229561884,-0.5163876242984486,0.12867747,-1.0,G12_Y1_DND1_109,178.89358000000001,-0.51639,0.13067
1802,12772,178.81992839730339,-0.4403558706535073,0.12867747,-1.0,G12_Y1_DN1_089,178.81992,-0.44036000000000003,0.13188
1803,12772,178.83929509401932,-0.5007804557249856,0.12867747,-1.0,G12_Y1_ND3_110,178.83928999999998,-0.50079,0.13172999999999999
1804,12772,178.83438964797287,-0.4873885512552058,0.12867747,-1.0,G12_Y1_DN1_088,178.83438,-0.48739,0.15167
1805,12850,217.05266368902596,0.7847035433048907,0.34355035,0.337215,86071546010927104,217.05265,0.78472,0.33735
1806,12850,217.0933083603038,0.7346376848193863,0.34355035,-1.0,G15_Y3_010_284,217.09325,0.73464,0.29058
1807,12850,217.14073239817174,0.7580241816813139,0.34355035,-1.0,G15_Y1_EN1_153,217.14067000000003,0.75803,0.33387
1808,12850,217.02964052402928,0.6806077165212984,0.34355035,-1.0,G15_Y3_010_274,217.02962999999997,0.68061,0.32671
1809,12850,217.07509600010468,0.7252910730004444,0.34355035,0.33498564,86353123555147776,217.07506,0.72532,0.33493
1810,12850,217.08431567277526,0.6899741112496544,0.34355035,-1.0,G15_Y2_012_142,217.08428999999998,0.68998,0.33311999999999997
1811,12850,217.08304731047286,0.7023132057310255,0.34355035,-1.0,G15_Y3_010_276,217.083,0.70231,-9.999989999999999
1812,13118,214.02784641815768,1.9053541561587255,0.33565745,-1.0,G15_Y2_013_280,214.02783,1.90535,0.31185
1813,13118,214.08786250644212,1.9469889878313893,0.33565745,-1.0,G15_Y3_002_346,214.08787,1.94698,0.1655
1814,13118,213.9788273008544,1.9186432443432349,0.33565745,0.39202335,150249475808428032,213.97883,1.9186599999999998,0.39197
1815,13118,213.97354547191102,1.9226954823400757,0.33565745,-1.0,G15_Y1_BN2_331,213.97353999999999,1.9226900000000002,0.38582
1816,13118,214.03035694283267,1.930169000652452,0.33565745,0.31157640000000003,150249475707764736,214.03034,1.93018,0.31166
1817,13118,214.03004460127502,1.9287537638347865,0.33565745,-1.0,G15_Y3_002_344,214.03003999999999,1.9287400000000001,0.30985
1818,13118,214.0087484210527,1.953929242016187,0.33565745,-1.0,G15_Y1_BN2_334,214.00871,1.95392,0.40039
1819,13129,138.61034013106217,2.4921641789402678,0.32093713,-1.0,G09_Y1_GX1_161,138.61033,2.4921599999999997,0.31844
1820,13129,138.57226539865007,2.445662204155058,0.32093713,-1.0,G09_Y2_031_077,138.57228999999998,2.4456700000000002,0.34781999999999996
1821,13129,138.59944734030915,2.473506611637059,0.32093713,0.31964937,133360698750140416,138.59944,2.47349,0.3198
1822,13129,138.62403075619196,2.4616179408473906,0.32093713,0.3160116,133360698724974592,138.624,2.46163,0.31606
1823,13129,138.64461436941292,2.4546078711056074,0.32093713,0.31476265,133360698704003072,138.64451,2.4546,0.31461
1824,13129,138.60644848611759,2.4382900594272483,0.32093713,-1.0,G09_Y2_031_079,138.60646,2.43828,-9.999989999999999
1825,13129,138.60475427408986,2.440571057789372,0.32093713,-1.0,G09_Y1_GX1_159,138.60475,2.44053,0.31679
1826,13129,138.6222748320945,2.4137385733627568,0.32093713,-1.0,G09_Y1_GX1_141,138.62229,2.41374,0.33741
1827,13144,216.1330651590421,1.3503850893230476,0.28375036,0.27629536,G15_Y1_DN1_229,216.13304,1.35038,0.27638
1828,13144,216.19780267120663,1.3362762593946322,0.28375036,0.30207086,150530963191889920,216.19781,1.33629,0.30216
1829,13144,216.23663493739048,1.3389261228569966,0.28375036,0.30314675,G15_Y1_DN1_388,216.23663,1.33892,-9.999989999999999
1830,13144,216.2258225305024,1.3628701922509752,0.28375036,-1.0,G15_Y1_DN1_368,216.22579,1.36286,0.29993000000000003
1831,13144,216.2119892094968,1.3394153729224534,0.28375036,-1.0,G15_Y1_DN1_367,216.21196,1.33942,0.25549
1832,13144,216.20420626725945,1.2652009957846655,0.28375036,-1.0,G15_Y3_003_130,216.20421000000002,1.2652,0.32703000000000004
1833,13668,139.77856912204746,2.751213683468603,0.20534296,-1.0,G09_Y1_GX1_386,139.77858,2.7512,0.28125
1834,13668,139.77537345094362,2.8680219211323634,0.20534296,-1.0,G09_Y1_GX1_378,139.77537,2.86802,0.2256
1835,13668,139.69439669039178,2.8410117174001464,0.20534296,0.19848812,159820732652584960,139.69444,2.841,0.19862
1836,13668,139.71778244859328,2.825604627777309,0.20534296,-1.0,G09_Y2_002_344,139.71783,2.8256,0.19943
1837,13668,139.71109135863063,2.84639129215386,0.20534296,-1.0,G09_Y2_042_217,139.71113,2.84639,0.1988
1838,13668,139.71008636426396,2.8481459647667813,0.20534296,0.19871275,159820732640002048,139.7101,2.84813,0.19871
1839,13668,139.73102600109337,2.7936248780814315,0.20534296,-1.0,G09_Y1_GX1_383,139.73103999999998,2.79362,0.19717
1840,13668,139.76428860223135,2.8107764964957593,0.20534296,-1.0,G09_Y1_GX1_381,139.76429,2.8107900000000003,-9.999989999999999
1841,13668,139.74781215032056,2.795088273858744,0.20534296,0.19941421,159820732665167872,139.74783,2.7951,0.19945
1842,13668,139.73712102158112,2.8282254972110183,0.20534296,0.19824703,159820732648390656,139.73713,2.82823,0.19827
1843,13668,139.7605529330215,2.820188497187718,0.20534296,-1.0,G09_Y2_004_217,139.76054,2.8202,0.19935
1844,13668,139.7583358923467,2.8145306491526347,0.20534296,-1.0,G09_Y2_042_216,139.75833,2.81455,0.19733
