588017110762848492,2.11190031,196.75510185,46.54499378,21.72497,19.544767,18.100363,17.66836,17.336277
588017110762848592,2.13015219,196.73638737,46.5890752,22.395609,20.523069,19.179735,18.76651,18.415804
588017110762848471,2.13042379,196.75213386,46.54048915,22.713903,20.226929,18.816364,18.361364,18.12326
588017110762848975,2.15663855,196.6928166,46.59360073,22.849987,21.182301,19.837633,19.393599,19.081863
588017110762848575,2.15768923,196.71869159,46.59452106,23.007841,20.66164,19.342949,18.91832,18.680931
588017110762848537,2.24207881,196.65672434,46.57101974,22.75061,20.100466,18.680147,18.162237,17.773376
588017110762848472,2.24291483,196.75188867,46.53692241,22.949535,20.9533,19.67482,19.186979,18.965572
588017110762849209,2.2434626,196.7613668,46.56750964,22.109623,21.330027,20.977814,21.02519,20.61751
588017110762848664,2.29395764,196.69689758,46.59669089,23.632824,21.493099,19.966656,19.432486,19.050989
588017110762848615,2.32807848,196.75826743,46.54122721,22.130882,20.990423,19.496199,19.083296,18.742977
588017110762849225,2.32989735,196.76260957,46.54859069,22.075108,21.169155,20.180765,19.826384,19.521423
588017110762848561,2.34397806,196.68410088,46.52393673,22.775637,20.332014,19.01903,18.61286,18.302914
588017110762848473,2.35033217,196.75526236,46.53708819,23.201048,21.073523,19.669182,19.15291,18.628061
588017110762848496,2.35650684,196.76514041,46.56329584,21.105137,18.967464,17.544348,17.073088,16.723318
588017110762848966,2.36621982,196.67470466,46.52732478,22.234692,21.414713,20.918377,20.907986,21.64226
588017110762848589,2.41575936,196.71346004,46.51916578,22.713427,20.817612,19.384981,18.924528,18.505941
588017110762848470,2.43749561,196.7508929,46.53111251,21.178091,18.881512,17.383982,16.878597,16.508665
588017110762848899,2.4593023,196.66939984,46.59032584,25.175173,21.23807,20.020214,19.580925,19.344902
588017110762848617,2.46154609,196.76633731,46.54971239,22.241264,20.359272,18.921614,18.507866,18.152199
588017110762848710,2.49242066,196.76471834,46.57417775,21.899876,21.832241,21.700296,21.698921,21.423468
