588015509276459585,1.09337626,16.21930809,0.04585959,24.832039,21.657909,20.147352,19.59684,19.398878
588015509276459566,1.10199268,16.21292001,0.05549497,22.97998,21.783894,20.162163,19.661409,19.437979
588015509276459673,1.1630146,16.24051812,0.07679443,21.892361,20.608747,20.087662,19.835562,19.758354
588015509276459698,1.19976514,16.24981016,0.06598115,22.328352,21.306557,20.43322,20.259529,20.506523
588015509276459705,1.28710791,16.25202953,0.06241728,21.051352,19.444992,18.846342,18.531755,18.366333
588015509276459560,1.33525911,16.21161236,0.0715115,22.770283,21.457609,20.05715,19.632114,19.296412
588015509276459636,1.3682737,16.23055339,0.0372746,23.207462,21.168163,19.789494,19.310349,19.034966
588015509276459541,1.40737602,16.20730956,0.06175928,22.380714,21.952034,20.796558,20.298685,19.987106
588015509276459540,1.53402798,16.20649144,0.068285,24.283657,21.992365,20.527386,19.961605,19.622459
588015509276459225,1.5372942,16.24399591,0.08198321,22.273687,21.554392,19.951494,19.344349,18.952747
588015509276459214,1.55800228,16.23639366,0.03474255,22.893215,20.374081,18.750914,18.142048,17.739666
588015509276459244,1.67304409,16.25774585,0.0532713,23.623924,21.953608,21.299486,21.346001,20.248713
588015509276459542,1.69289692,16.20756183,0.04393941,23.804819,21.626406,20.103806,19.512716,19.419371
588015509276459704,1.70861751,16.25095657,0.08009885,22.978352,20.799847,19.424837,18.873993,18.715052
588015509276459596,1.76381598,16.22056074,0.03248724,22.417376,21.187199,20.373001,20.193241,19.69978
588015509276459237,1.77145089,16.25954348,0.05375066,22.736362,20.696007,19.317448,18.784822,18.436188
588015509276459216,1.7860768,16.23868677,0.03140059,22.244308,21.035275,19.579697,19.065367,18.921423
588015509276459634,1.78954249,16.22903098,0.03029981,24.197762,21.678274,20.186403,19.778528,19.33223
588015509276459241,1.83651597,16.26093617,0.05528526,23.851814,21.961138,20.711349,20.256033,19.717562
588015509276459709,1.85504817,16.25187208,0.08261433,26.184013,21.105944,19.802155,19.196697,18.805613
588015509276459240,1.86444874,16.2608736,0.05262972,23.66852,21.849106,20.746626,20.170679,19.967224
588015509276459539,1.90714566,16.20613937,0.03990812,21.119577,20.306082,19.529089,19.125778,18.757423
588015509276459235,1.90769714,16.25669754,0.04176613,25.075027,20.929344,19.4235,18.821423,18.45188
588015509276459538,1.90830128,16.20508605,0.0412313,25.392759,21.519812,20.029196,19.399385,19.055477
588015509276459239,1.95794955,16.26248805,0.05268016,21.39119,21.046246,20.370693,20.068174,19.999239
588015509276459183,1.99334036,16.21304672,0.03193791,23.052515,20.941565,19.417709,18.797873,18.468922
588015509276459100,2.04115547,16.24409895,0.09134987,21.607126,19.41103,18.508503,18.01413,17.764313
588015509276459238,2.04501957,16.26408515,0.05318818,22.551926,21.345186,20.139967,19.716278,19.265717
588015509276459233,2.05542301,16.2560359,0.08314117,24.71682,21.51339,19.849138,19.24733,18.920933
588015509276459316,2.08528778,16.22075171,0.02677935,21.202114,20.657829,20.105343,19.924944,19.6731
588015509276459254,2.10222299,16.26541891,0.06483083,23.138731,20.550726,19.094843,18.510637,18.182055
588015509276459092,2.14891471,16.23425539,0.02443932,18.928394,17.634989,17.068205,16.736362,16.614212
588015509276459287,2.15624943,16.1951044,0.0551744,22.816792,21.41712,19.850548,19.299112,18.97595
588015509276459093,2.24190299,16.23663237,0.02318631,22.048199,21.033733,20.618311,20.357607,20.282206
588015509276459504,2.24612513,16.19330292,0.05851309,22.404314,21.161568,19.756584,19.218243,19.01223
588015509276459249,2.25731477,16.26139406,0.0818413,22.055103,20.422619,18.981007,18.375757,17.973289
588015509276459722,2.27046309,16.25711506,0.08717941,25.848843,21.525482,19.953499,19.356077,18.937817
588015509276459173,2.29727782,16.19266332,0.05574467,22.861229,20.789783,19.267258,18.679466,18.257566
588015509276459759,2.34907108,16.26633482,0.0438503,25.779474,21.460003,19.99003,19.404385,19.042879
588015509276459534,2.36056316,16.20470462,0.03055202,23.762129,21.909811,20.380724,19.801222,19.480665
588015509276459177,2.40637622,16.19477377,0.0422616,21.775724,20.599714,19.199396,18.671581,18.316513
588015509276459608,2.43308895,16.2238052,0.02011855,22.777784,21.38979,20.171082,19.675896,19.360868
588015509276459180,2.45570054,16.19995408,0.03306965,22.047285,21.081217,19.545841,19.041101,18.732445
588015509276459172,2.47412013,16.19240079,0.04481116,24.435829,20.909771,19.305626,18.737682,18.40251
588015509276459168,2.47670763,16.18965094,0.05578229,21.736723,21.148127,20.993605,20.726881,20.464565
588015509276459655,2.4831153,16.23450627,0.01886804,24.071638,21.803612,20.328608,19.651011,19.390306
588015509276459167,2.4947077,16.18923359,0.05710591,21.950153,20.002798,18.553875,18.039368,17.652264
