,tile,dither,fiber,fiber_ra,fiber_dec,objI,ra,dec,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z,Photoz,Photoz_err,specObjI,Spec_ra,Spec_dec,Specz,Specz_err
120,,,,,,1.2376517158723267e+18,,,23.87973,0.9340468000000001,20.73685,0.0352736,19.38514,0.01836407,18.88158,0.01894123,18.55074,0.04688837,0.20996199999999998,0.016708,,,,,
121,,,,,,1.2376517158723267e+18,,,22.94943,0.34762209999999993,21.261589999999998,0.03996992,19.97599,0.02216747,19.45809,0.02218549,19.06465,0.05132019,0.20837199999999997,0.02286,,,,,
122,,,,,,1.2376517158723267e+18,,,23.66647,1.134602,21.73844,0.1051142,20.36084,0.05205711,20.063779999999998,0.06679036,19.89647,0.20777620000000002,0.335208,0.064243,,,,,
123,,,,,,1.2376517158723267e+18,,,23.28864,0.5295091,21.15731,0.04177274,19.81234,0.02175497,19.192239999999998,0.02064932,18.82709,0.05013759,0.203221,0.021872,,,,,
124,,,,,,1.237654954277274e+18,,,21.880760000000002,0.2112172,20.001279999999998,0.02190758,18.69629,0.0111939,18.153129999999997,0.01101385,17.82979,0.025660500000000003,0.20973200000000003,0.012874000000000002,,,,,
125,,,,,,1.237654954277274e+18,,,24.60071,1.186097,20.449460000000002,0.02928682,19.04035,0.01355629,18.540960000000002,0.0138376,18.18068,0.03210627,0.226028,0.021671,,,,,
126,,,,,,1.237654954277274e+18,,,21.055220000000002,0.1000899,20.01351,0.02095651,19.34396,0.01692943,19.010479999999998,0.01976682,18.76612,0.05355279,0.153452,0.037856,,,,,
127,,,,,,1.2376549542772744e+18,,,25.45926,1.97763,21.54479,0.1507142,20.4059,0.08125771,20.31541,0.1334652,19.826439999999998,0.28689570000000003,0.199317,0.054980999999999995,,,,,
128,,,,,,1.2376549542772746e+18,,,22.53805,0.307533,20.79543,0.03422477,19.94355,0.02351366,19.73415,0.03072197,19.53335,0.087305,0.135982,0.037236,,,,,
129,,,,,,1.2376549542772746e+18,,,21.75075,0.2571906,20.20857,0.03304585,18.91684,0.01652745,18.351770000000002,0.01610769,17.927979999999998,0.03753074,0.242623,0.02995,,,,,
130,,,,,,1.2376549542772746e+18,,,22.5444,0.3225932,21.59706,0.06883053,20.22015,0.03077088,19.789270000000002,0.03416829,19.28901,0.07587968,0.362706,0.059848,,,,,
