objID,distance,ra,dec,u,g,r,i,z
587734305412612913,2.11016889,328.61006106,0.62114287,21.765938,21.246437,21.452711,20.278835,21.703648
587731187263931323,2.12280744,328.63090203,0.65128834,23.397938,21.871956,20.742418,20.364239,20.030609
587731187263930791,2.18324117,328.62828581,0.63725512,20.846521,20.198421,19.560961,19.091984,18.77227
587734305412612900,2.20461319,328.60779472,0.61853816,21.543879,21.254074,20.954527,20.340879,21.608124
587734305412612948,2.20610088,328.62134393,0.62696427,24.107611,21.894917,20.577026,20.136658,19.885651
587734305412612778,2.22293609,328.57442913,0.62276327,22.755386,21.80752,20.872648,20.589964,20.504936
587734305412612588,2.23353577,328.61574865,0.62190581,23.046925,21.417032,20.063866,19.475636,19.267574
587731187263865367,2.23924745,328.56467314,0.63225287,22.559021,21.083891,19.731915,19.134882,18.742426
587731187263931291,2.27843485,328.62076775,0.68160045,23.263037,21.121969,20.213186,19.775997,19.35989
587734305412612881,2.31615123,328.6040134,0.61552077,22.313271,19.699421,28.982872,20.633211,26.919777
587731187263930945,2.37409629,328.59968931,0.6925422,21.562307,19.812855,18.761889,18.339523,17.992731
587731187263931340,2.3824505,328.6317069,0.6696515,22.934877,21.758266,20.464434,19.977755,19.676868
587734305412612592,2.40310922,328.62099114,0.62223683,24.8615,20.579105,19.122868,18.567419,18.216259
