objID,distance,ra,dec,u,g,r,i,z
587739131347861933,1.09017241,221.14561133,31.24094985,22.818905,20.884346,19.449165,18.942087,18.50366
587739131347861530,1.14320454,221.11215607,31.21884441,19.696905,19.417751,19.452929,19.255619,19.028782
587739131347861945,1.17394844,221.15230602,31.23642477,22.667313,20.995203,19.636425,19.173641,18.802486
587739131347861904,1.17463431,221.13435081,31.24618237,23.159138,20.468571,19.074402,18.547041,18.171192
587739131347862186,1.17775304,221.10967271,31.22896794,24.475294,21.944593,20.590626,20.086504,19.868702
587739131347862188,1.22293882,221.10907192,31.2305614,25.573668,21.57593,20.323214,19.914368,19.646067
587739131347861947,1.22308072,221.14094879,31.20761947,21.500462,20.238413,19.431091,18.974457,18.719305
587739131347862205,1.23699116,221.12449513,31.24612748,21.728642,21.248928,20.382311,20.122379,20.46242
587739131347862222,1.24446896,221.11407094,31.21315749,23.672026,21.591124,20.349073,19.695267,19.42358
587739131347862370,1.27350804,221.15620447,31.2204616,22.987486,21.361044,20.203342,19.679295,19.184368
587739131347862203,1.35560404,221.11016891,31.21455748,23.268255,21.749638,21.2432,21.11289,21.38756
587739131347862371,1.36453278,221.15814996,31.22075872,22.699106,21.974205,21.206705,20.856777,20.822256
587739131347862353,1.46112169,221.15823122,31.23705373,22.114719,21.475298,20.641102,20.324499,20.584349
587739131347861935,1.49844766,221.14956521,31.24692032,22.605768,20.510979,19.219727,18.678715,18.289118
587739131347861756,1.51442136,221.12357256,31.20260532,21.845093,20.839186,19.409912,18.896843,18.728176
587739131347861755,1.53623735,221.12430735,31.20203735,21.909952,20.031092,18.626709,18.130646,17.811222
587739131347861698,1.57346116,221.10465685,31.21562678,19.864128,18.964767,18.379034,18.008715,17.829872
587739131347861570,1.58077006,221.14746209,31.24968846,20.414707,21.210299,20.34417,19.119389,20.560793
587739131347861607,1.58127831,221.1595073,31.21402327,28.147408,20.28367,19.929464,18.438946,19.420128
587739131347861609,1.60621952,221.16197206,31.21771974,20.370752,21.42716,21.128038,19.045048,24.239117
587739131347861569,1.60946386,221.14553573,31.25105822,21.848253,21.035091,19.885199,19.387556,19.179312
587739131347796376,1.62082692,221.1026206,31.23551874,23.395077,21.175283,19.911734,19.48258,19.025364
587739131347861568,1.62944898,221.14349254,31.25214083,22.640076,21.146877,19.864071,19.334675,19.035406
587739131347861895,1.63602338,221.12712026,31.25355162,23.834555,21.192141,19.843889,19.31706,18.958534
587739131347861946,1.66446651,221.15655962,31.24525356,23.226803,21.468428,20.058529,19.521936,19.11833
587739131347796251,1.6717994,221.10619661,31.24315382,21.642923,20.204521,18.760101,18.242151,17.883488
587739131347861902,1.71447895,221.11282146,31.20355952,23.054417,20.96409,19.434513,18.918446,18.557135
587739131347796252,1.74284433,221.11051932,31.2488405,21.247749,19.531803,18.059546,17.626608,17.192911
587739131347861708,1.78370891,221.10612612,31.20727489,20.071136,19.113203,18.372458,18.00625,17.858152
587739131347861951,1.78499009,221.16388119,31.2394642,24.535345,21.500574,20.178108,19.701748,19.426361
587739131347862066,1.86838403,221.12545349,31.19611489,22.036835,20.899071,20.594193,20.506262,20.357395
587739131347797094,2.01770341,221.09320587,31.22856014,22.789585,21.393761,20.895708,20.837675,20.546907
587739131347861539,2.02333442,221.10271898,31.20453992,22.367142,21.980034,21.254723,20.834063,20.549435
587739131347797130,2.0290962,221.09605868,31.21347723,24.261909,21.346455,19.946833,19.364483,19.101673
587739131347862421,2.0331597,221.16414576,31.20631367,22.178894,21.760355,21.395967,20.787237,20.509762
587739131347796248,2.03347915,221.0961299,31.24020207,20.853014,20.086775,19.506548,19.166016,19.042706
587739131347862079,2.07627773,221.14167782,31.19297427,21.675875,20.574282,19.786247,19.370117,19.127327
587739131347861777,2.08037898,221.16640657,31.24565058,23.378851,20.262167,18.865566,18.360569,18.011106
587739131347862326,2.18259178,221.13379154,31.19031216,22.946615,21.849817,21.034584,20.86483,20.256912
587739131347796375,2.20925237,221.09050409,31.21843387,25.060467,21.682053,20.303207,19.863886,19.547144
587739131347862057,2.23024866,221.13002397,31.26378288,21.657661,20.820742,20.076885,19.679371,19.438374
587739131347796245,2.25099619,221.0895422,31.23442267,22.20158,20.172335,18.743187,18.226923,17.834127
587739131347862340,2.31214232,221.13599826,31.18825351,22.041637,20.566961,19.558113,19.11311,18.788816
587739131347861961,2.31258756,221.15892633,31.19546892,20.80316,19.698315,18.247843,17.762682,17.346888
587739131347862426,2.32057477,221.17709857,31.2329595,22.597336,21.255592,20.062328,19.694204,19.37207
587739131347861540,2.34298993,221.10029855,31.19896094,21.995008,21.847878,21.003792,20.536982,20.722288
587739131347862288,2.39491153,221.12236915,31.18770209,24.17,21.789457,20.399672,20.00544,19.575939
587739131347861581,2.39535667,221.1683785,31.25218985,22.216547,19.902271,18.469191,17.912497,17.522686
587739131347861537,2.41186632,221.10193238,31.19611392,25.331219,21.177877,19.784533,19.263685,18.984837
587739131347862341,2.42936817,221.13779732,31.18643851,22.69536,21.68358,20.494686,19.874781,19.362425
587739131347796244,2.44092515,221.08523857,31.23155749,21.541176,20.359615,19.363316,18.810427,18.408518
587739131347861918,2.46628925,221.14862631,31.26538551,23.626625,20.984234,19.503265,18.975952,18.604086
587739131347861934,2.48434528,221.15577285,31.26296831,23.079321,21.785244,20.244488,19.278824,18.674482
