objID,distance,ra,dec,u,g,r,i,z
587726102032220256,1.90644921,240.86085213,3.28135867,18.640888,17.228134,16.676487,15.838781,16.081936
587726102032220754,1.94669729,240.83563794,3.31083172,22.615894,20.732414,19.238142,18.596294,18.195097
587726102032220634,1.94845192,240.81845741,3.24836462,23.619186,21.356937,19.799273,19.172934,18.74168
587726102032220604,1.96990625,240.79623471,3.27987874,25.737152,20.610916,19.328291,18.808899,18.493204
587726102032220617,1.97056963,240.81024031,3.30595052,21.284094,19.959997,18.6509,18.073475,17.667294
587726102032220619,1.97117985,240.8138742,3.30816752,22.374302,21.526951,20.276423,19.573751,19.235277
587726102032220609,1.98352289,240.80305939,3.2586409,22.234379,20.108269,18.577599,17.975826,17.642101
587726102032220618,1.98660753,240.81226623,3.30757026,24.342758,20.973242,19.517569,18.923306,18.546185
587726102032221243,2.03143766,240.80772855,3.25276805,25.717098,21.906557,20.9925,20.655901,22.223587
587726102032220243,2.04825538,240.84059186,3.31120327,23.680624,21.777037,21.09824,20.543919,20.798618
587726102032220982,2.0729978,240.8541906,3.30285449,22.18367,21.467817,20.537697,20.191879,19.482723
587726102032220180,2.0794465,240.80104603,3.29944729,23.461479,20.189405,18.748175,18.0958,17.650728
587726102032220611,2.08410441,240.8016265,3.25774845,25.874397,21.530342,19.988058,19.40279,19.049232
587726102032220951,2.08848513,240.83685487,3.24510953,22.898401,21.451607,20.649082,20.206997,19.89624
587726102032220668,2.11437201,240.8303067,3.24382853,21.549801,20.197733,18.879381,18.324949,18.023914
587726102032220259,2.16819288,240.86434648,3.2873133,22.416651,20.981886,20.385162,20.220539,19.953239
587726102032220970,2.18872867,240.844688,3.24605098,21.987999,20.891329,19.998274,19.701096,19.544447
587726102032220631,2.19384268,240.81476289,3.24540633,22.331377,20.860128,19.422092,18.870193,18.432413
587726102032155067,2.21753611,240.79251916,3.28465858,24.447306,21.012917,19.716572,19.16647,18.813931
587726102032220677,2.24819642,240.84968183,3.31038818,22.290218,20.727695,19.186501,18.583168,18.138344
587726102032220865,2.25396585,240.80968801,3.24687303,23.960827,20.886898,19.774324,19.218071,19.22578
587726102032220254,2.25622621,240.8666,3.27542406,23.453266,19.700922,18.193983,17.560617,17.171452
587726102032221221,2.26607301,240.79592174,3.29717465,28.479191,21.9825,21.223347,20.4436,24.174267
587726102032220260,2.29513861,240.86721466,3.28305053,22.955177,20.64624,20.47237,20.022762,20.113735
587726102032220853,2.33801001,240.81039158,3.31324162,23.527206,21.947903,20.600409,20.097282,19.864035
587726102032220614,2.34499168,240.80776454,3.31181028,21.988525,20.531,18.958441,18.3344,17.979824
587726102032220678,2.37030162,240.85014113,3.31251137,26.03516,21.87183,20.267593,19.70743,19.288048
587726102032220861,2.40531221,240.81169195,3.31516881,24.659052,21.193596,20.419214,20.107428,20.262859
587726102032220605,2.41013055,240.79647435,3.25555487,22.426394,20.428329,18.894522,18.305115,17.947582
587726102032221015,2.46181745,240.86425437,3.25777844,21.829161,20.405704,19.17877,18.662468,18.358696
